idx,die_code,sleep_pct,load1,load2,tmp0,tmp1,tmp2,tmp3,bpx65_a,bpx65_b,bpw34_a,bpw34_b,n3163_a,n3163_b,adr4525,psram,fram,eeprom
6475,53,94,1,0,885,1188,653,1406,13797,13414,11686,11364,0,0,20488,1,2,5
6476,53,98,1,0,879,1185,652,1404,13778,13573,11642,11517,0,0,20474,5,3,2
6477,53,95,1,0,883,1194,650,1409,13831,13377,11676,11457,0,0,20479,2,2,1
6478,53,95,1,0,894,1199,651,1420,13986,13554,11610,11573,0,0,20488,2,2,1
6479,53,96,1,0,887,1193,665,1423,13811,13625,11713,11480,0,0,20485,3,2,3
6480,53,95,1,1,893,1206,656,1419,14009,13592,11841,11442,0,0,20474,1,2,4
6481,53,94,1,0,902,1205,668,1424,13958,13496,11571,11448,0,0,20481,5,4,5
6482,53,96,1,0,905,1215,665,1424,13957,13504,11698,11622,0,0,20473,5,3,2
6483,53,98,1,0,903,1206,671,1428,13837,13653,11841,11529,0,0,20474,5,3,3
6484,53,97,1,0,909,1219,668,1436,14053,13487,11763,11542,0,0,20484,2,1,1
6485,53,94,1,0,908,1213,675,1434,14083,13620,11842,11484,0,0,20478,2,4,1
6486,53,98,1,0,919,1226,686,1432,13883,13498,11852,11498,0,0,20483,3,3,1
6487,53,97,1,0,923,1220,689,1434,13960,13731,11701,11517,0,0,20486,5,2,3
6488,53,96,1,1,917,1218,693,1440,13975,13761,11715,11568,0,0,20480,5,1,5
6489,53,96,1,0,914,1233,684,1449,13988,13646,11669,11616,0,0,20476,4,4,3
6490,53,94,1,0,931,1232,701,1444,14019,13596,11727,11677,0,0,20480,1,3,4
6491,53,95,1,0,929,1240,690,1447,14116,13569,11853,11704,0,0,20483,2,4,5
6492,53,95,1,0,937,1232,704,1463,14146,13763,11708,11585,0,0,20476,3,3,4
6493,53,95,1,0,929,1239,697,1463,14161,13720,11998,11712,0,0,20480,4,3,1
6494,53,95,1,0,945,1239,700,1455,14194,13669,12006,11647,0,0,20475,1,3,4
6495,53,97,1,0,940,1247,717,1465,14066,13750,11905,11692,0,0,20476,2,5,5
6496,53,96,1,1,951,1257,705,1472,14246,13784,11958,11644,0,0,20486,5,1,2
6497,53,94,1,0,950,1252,717,1470,14246,13703,11843,11683,0,0,20476,1,2,3
6498,53,94,1,0,949,1249,727,1469,14255,13725,11858,11636,0,0,20476,4,5,1
6499,53,96,1,0,956,1267,719,1484,14276,13782,11952,11751,0,0,20473,3,5,2
6500,53,95,1,0,956,1263,721,1476,14281,13931,12057,11792,1,0,20473,3,1,2
6501,53,94,1,0,955,1272,733,1482,14165,13904,12095,11827,0,0,20488,4,4,4
6502,54,98,1,0,969,1273,726,1479,14273,13747,11916,11768,0,0,20481,3,2,4
6503,54,97,1,0,972,1266,732,1483,14330,13773,12048,11848,0,0,20487,1,5,1
6504,54,95,1,1,968,1269,740,1500,14259,13912,12011,11742,0,0,20486,5,3,4
6505,54,96,1,0,970,1283,746,1493,14240,13815,12078,11826,0,0,20476,4,2,2
6506,54,97,1,0,980,1284,749,1500,14255,13905,12102,11749,0,0,20477,5,4,3
6507,54,97,1,0,973,1282,744,1504,14312,13834,12144,11798,0,0,20488,1,1,1
6508,54,94,1,0,976,1292,754,1511,14217,13954,12028,11801,0,1,20476,3,3,1
6509,54,98,1,0,976,1293,746,1509,14319,13926,12101,11767,0,0,20483,1,3,4
6510,54,98,1,0,981,1287,749,1510,14262,13922,12028,11912,0,0,20481,1,3,1
6511,54,95,1,0,989,1302,759,1514,14304,14028,11983,11937,0,0,20485,5,3,4
6512,54,95,1,1,999,1298,758,1515,14367,14052,12131,11805,0,0,20473,2,3,2
6513,54,98,1,0,994,1300,770,1518,14309,14104,12072,11908,0,0,20481,1,4,4
6514,54,98,1,0,1006,1308,766,1530,14332,13917,12023,11904,0,0,20475,3,3,5
6515,54,96,1,0,995,1308,778,1524,14314,14094,11977,11945,0,0,20486,2,5,1
6516,54,95,1,0,1010,1308,769,1537,14336,13926,12000,11945,0,0,20473,5,5,4
6517,54,97,1,0,1009,1314,779,1527,14456,14070,12199,11939,0,0,20477,5,1,5
6518,54,98,1,0,1017,1310,786,1538,14460,14093,12058,11898,0,0,20479,1,3,3
6519,54,94,1,0,1020,1324,786,1545,14553,13977,12228,12030,0,1,20472,1,2,2
6520,54,95,1,1,1021,1320,790,1538,14509,14063,12295,11928,0,0,20482,3,5,2
6521,54,95,1,0,1024,1331,795,1553,14545,14027,12235,11961,0,0,20487,2,1,4
6522,54,96,1,0,1022,1332,791,1543,14491,14018,12184,12047,0,0,20482,4,2,4
6523,54,98,1,0,1030,1335,788,1556,14590,14061,12142,11961,0,0,20483,5,1,2
6524,54,95,1,0,1037,1340,800,1560,14503,14030,12308,11942,0,0,20480,1,4,2
6525,54,94,1,0,1030,1340,796,1551,14504,14232,12137,11968,0,0,20472,1,4,2
6526,54,97,1,0,1037,1335,797,1565,14490,14226,12198,12132,0,0,20488,4,1,3
6527,54,95,1,0,1033,1338,800,1556,14636,14270,12326,12046,0,0,20473,1,2,4
6528,54,98,1,1,1039,1344,810,1565,14550,14171,12166,12103,0,0,20485,1,2,4
6529,54,95,1,0,1037,1344,813,1576,14502,14156,12178,12082,0,0,20480,2,4,2
6530,54,94,1,0,1051,1360,811,1575,14592,14337,12178,12156,1,0,20474,2,3,1
6531,54,96,1,0,1049,1366,822,1583,14715,14184,12430,12148,0,0,20477,4,3,5
6532,54,96,1,0,1059,1369,818,1575,14725,14303,12329,12115,0,0,20481,2,4,3
6533,54,97,1,0,1063,1360,824,1574,14603,14333,12257,12055,0,0,20485,3,1,2
6534,54,96,1,0,1059,1370,829,1580,14667,14289,12288,12201,0,0,20488,5,2,1
6535,54,97,1,0,1055,1371,838,1583,14745,14388,12213,12100,0,0,20479,2,4,3
6536,54,94,1,1,1058,1367,828,1597,14671,14249,12461,12222,0,0,20483,4,1,4
6537,54,95,1,0,1064,1384,834,1595,14717,14363,12512,12209,0,0,20485,4,2,5
6538,54,94,1,0,1068,1375,848,1593,14842,14401,12472,12109,0,0,20472,4,2,1
6539,54,94,1,0,1074,1385,851,1596,14708,14395,12297,12218,0,0,20475,1,4,1
6540,54,95,1,0,1072,1391,840,1595,14835,14395,12524,12156,0,0,20479,2,3,5
6541,54,94,1,0,1089,1390,857,1598,14720,14327,12341,12178,0,0,20488,2,2,5
6542,54,95,1,0,1084,1389,856,1603,14785,14411,12569,12248,0,0,20485,1,1,2
6543,54,95,1,0,1092,1392,865,1613,14801,14498,12518,12270,0,0,20475,1,3,2
6544,55,98,1,1,1084,1403,868,1622,14793,14433,12575,12233,0,0,20484,2,2,1
6545,55,95,1,0,1093,1408,855,1622,14746,14486,12615,12250,0,0,20481,4,3,2
6546,55,97,1,0,1098,1408,858,1621,14945,14329,12591,12215,0,1,20484,5,4,1
6547,55,94,1,0,1105,1412,868,1628,14775,14450,12530,12370,0,0,20474,2,5,4
6548,55,98,1,0,1100,1406,880,1630,14851,14365,12530,12368,0,0,20480,1,2,3
6549,55,98,1,0,1112,1414,871,1625,14845,14564,12584,12392,0,0,20479,5,4,1
6550,55,97,1,0,1109,1409,873,1632,14860,14574,12507,12348,0,0,20488,3,1,5
6551,55,94,1,0,1117,1413,878,1629,14994,14475,12643,12394,0,0,20474,2,1,4
6552,55,95,1,1,1108,1414,882,1634,15046,14595,12581,12359,0,0,20482,1,1,1
6553,55,98,1,0,1126,1426,890,1648,15023,14563,12527,12384,0,0,20483,1,3,3
6554,55,94,1,0,1113,1429,898,1652,14953,14635,12477,12387,0,0,20479,5,2,2
6555,55,98,1,0,1118,1432,900,1645,14888,14680,12553,12398,0,0,20482,1,5,2
6556,55,98,1,0,1126,1441,893,1645,15100,14542,12572,12387,0,0,20474,3,5,2
6557,55,95,1,0,1124,1438,900,1651,15005,14494,12530,12327,0,0,20479,3,4,4
6558,55,97,1,0,1127,1445,905,1657,14925,14656,12589,12483,0,0,20479,5,2,1
6559,55,94,1,0,1130,1442,907,1653,15037,14524,12594,12511,0,0,20483,5,4,2
6560,55,97,1,1,1131,1440,910,1664,14936,14690,12640,12474,0,0,20476,3,5,2
6561,55,97,1,0,1145,1442,919,1670,15124,14585,12602,12437,0,0,20475,2,5,2
6562,55,95,1,0,1140,1459,919,1667,14951,14748,12818,12382,0,0,20484,3,3,4
6563,55,95,1,0,1144,1463,915,1676,15074,14706,12749,12477,0,0,20476,3,4,5
6564,55,96,1,0,1149,1460,925,1684,15172,14599,12729,12561,0,0,20482,5,2,4
6565,55,94,1,0,1161,1458,925,1679,15151,14749,12810,12459,1,0,20487,1,4,2
6566,55,98,1,0,1161,1467,930,1683,15100,14778,12690,12445,0,0,20472,1,5,2
6567,55,96,1,0,1158,1465,926,1686,15218,14781,12585,12491,0,0,20475,3,3,4
6568,55,98,1,1,1160,1472,936,1688,15165,14836,12706,12547,0,0,20475,3,4,5
6569,55,96,1,0,1160,1467,928,1696,15202,14702,12639,12600,0,0,20481,2,2,3
6570,55,97,1,0,1169,1478,944,1688,15073,14680,12621,12629,0,0,20480,2,3,2
6571,55,97,1,0,1167,1480,946,1701,15078,14823,12851,12618,0,0,20479,5,4,3
6572,55,96,1,0,1169,1485,953,1707,15203,14736,12886,12606,0,0,20477,5,3,5
6573,55,96,1,0,1180,1486,955,1698,15264,14780,12783,12516,0,0,20472,4,2,1
6574,55,96,1,0,1174,1481,959,1703,15326,14868,12920,12607,0,0,20485,5,2,1
6575,55,98,1,0,1181,1499,958,1715,15131,14789,12748,12542,0,0,20488,1,1,2
6576,55,95,1,1,1190,1496,957,1707,15226,14826,12863,12552,0,0,20473,2,1,1
6577,55,97,1,0,1198,1498,962,1712,15177,14806,12801,12556,0,0,20481,1,3,5
6578,55,95,1,0,1186,1500,957,1718,15346,14969,12894,12594,0,0,20477,4,5,4
6579,55,97,1,0,1195,1504,965,1725,15336,14975,12864,12582,0,0,20482,4,1,1
6580,55,96,1,0,1192,1504,968,1732,15254,14777,12788,12716,0,0,20488,1,1,4
6581,55,95,1,0,1208,1509,979,1728,15220,14921,12747,12700,0,0,20480,1,1,2
6582,55,97,1,0,1210,1505,979,1737,15403,14939,12795,12665,0,0,20473,2,1,4
6583,55,95,1,0,1214,1512,973,1726,15392,14891,13021,12770,0,0,20472,3,4,4
6584,55,94,1,1,1207,1518,975,1734,15321,14906,12990,12728,0,0,20477,1,1,4
6585,55,98,1,0,1207,1527,991,1742,15435,15044,12895,12658,0,0,20483,3,3,5
6586,56,98,1,0,1213,1524,994,1738,15365,15057,12866,12698,0,0,20476,5,5,1
6587,56,98,1,0,1222,1529,984,1747,15388,14871,13000,12708,0,0,20488,4,3,5
6588,56,97,1,0,1224,1526,993,1750,15354,15003,12878,12805,0,1,20488,5,3,4
6589,56,98,1,0,1223,1541,1004,1757,15398,15068,12918,12787,1,0,20486,4,4,4
6590,56,94,1,0,1235,1533,993,1750,15349,15056,12933,12867,0,0,20481,2,4,2
6591,56,94,1,0,1225,1539,999,1754,15357,15092,13073,12800,0,0,20477,1,3,2
6592,56,96,1,1,1239,1539,1008,1763,15587,15134,12975,12711,0,0,20481,1,1,3
6593,56,98,1,0,1235,1538,1005,1761,15592,15115,12905,12884,0,0,20478,1,2,2
6594,56,96,1,0,1245,1554,1012,1768,15413,14973,13158,12732,0,0,20474,1,1,2
6595,56,95,1,0,1248,1546,1013,1776,15427,15016,13007,12866,0,0,20477,3,5,5
6596,56,95,1,0,1253,1556,1011,1779,15411,15008,13100,12790,0,0,20486,4,4,5
6597,56,95,1,0,1257,1557,1015,1776,15539,15029,12953,12858,0,0,20483,5,1,5
6598,56,96,1,0,1262,1554,1021,1784,15474,15097,13066,12777,0,0,20474,5,2,1
6599,56,95,1,0,1252,1560,1027,1784,15509,15135,13089,12806,0,0,20478,4,4,2
6600,56,94,1,1,1255,1563,1032,1786,15543,15232,13133,12947,0,0,20473,4,1,2
6601,56,94,1,0,1259,1566,1034,1781,15679,15273,13174,12921,0,0,20474,2,4,3
6602,56,98,1,0,1263,1573,1031,1795,15644,15143,13253,12854,0,0,20487,2,1,2
6603,56,94,1,0,1268,1575,1041,1796,15526,15191,13094,12911,0,0,20477,3,1,5
6604,56,95,1,0,1272,1579,1044,1805,15730,15110,13058,12889,0,0,20480,2,5,5
6605,56,95,1,0,1271,1589,1042,1792,15570,15299,13292,12950,0,0,20477,4,1,2
6606,56,94,1,0,1270,1578,1044,1798,15739,15111,13301,12936,0,0,20478,4,3,2
6607,56,98,1,0,1281,1582,1058,1812,15665,15336,13195,13012,0,0,20480,3,4,5
6608,56,97,1,1,1288,1598,1049,1801,15730,15246,13235,12930,0,1,20485,2,5,3
6609,56,95,1,0,1291,1593,1059,1816,15666,15380,13060,12982,0,0,20487,3,1,4
6610,56,95,1,0,1290,1590,1060,1819,15779,15367,13101,12928,0,0,20484,2,3,2
6611,56,94,1,0,1299,1608,1061,1817,15633,15259,13090,12919,0,0,20486,4,2,2
6612,56,96,1,0,1297,1598,1067,1814,15801,15255,13352,12940,0,0,20472,1,1,2
6613,56,98,1,0,1293,1606,1076,1821,15659,15227,13251,13101,1,0,20487,4,2,2
6614,56,96,1,0,1305,1605,1077,1822,15650,15262,13265,12989,0,0,20484,3,1,4
6615,56,97,1,0,1299,1612,1072,1831,15764,15254,13326,12971,0,0,20474,4,3,2
6616,56,98,1,1,1304,1609,1081,1826,15830,15337,13333,13060,0,0,20484,4,4,4
6617,56,95,1,0,1307,1613,1084,1831,15915,15359,13335,13019,0,0,20487,1,1,4
6618,56,94,1,0,1308,1621,1086,1831,15916,15382,13408,13099,0,0,20482,1,1,5
6619,56,94,1,0,1323,1623,1084,1839,15734,15322,13345,13028,0,0,20479,5,3,3
6620,56,98,1,0,1312,1622,1088,1846,15722,15333,13276,13039,0,0,20478,3,1,1
6621,56,96,1,0,1328,1628,1095,1846,15918,15509,13335,13131,0,0,20488,3,3,3
6622,56,97,1,0,1328,1625,1099,1857,15865,15470,13235,13149,0,0,20487,4,3,1
6623,56,98,1,0,1334,1642,1095,1855,15798,15347,13420,13175,0,0,20479,4,2,2
6624,56,95,1,1,1336,1631,1105,1852,15874,15562,13342,13175,0,0,20484,2,4,2
6625,56,97,1,0,1332,1640,1097,1853,15977,15522,13266,13128,0,0,20488,1,2,4
6626,56,94,1,0,1330,1639,1106,1870,15899,15490,13425,13177,0,0,20473,5,5,5
6627,56,94,1,0,1334,1649,1113,1859,15876,15418,13348,13183,0,0,20478,3,4,3
6628,56,98,1,0,1350,1647,1112,1872,16024,15566,13498,13198,0,0,20483,4,5,5
6629,57,96,1,0,1349,1653,1118,1870,15852,15410,13483,13156,0,0,20477,5,5,4
6630,57,94,1,0,1343,1662,1127,1867,15869,15487,13298,13151,0,0,20487,1,5,3
6631,57,94,1,0,1348,1662,1117,1884,15889,15493,13416,13216,0,0,20484,1,1,2
6632,57,95,1,1,1352,1655,1120,1887,16017,15543,13478,13309,0,0,20479,4,4,5
6633,57,94,1,0,1357,1661,1132,1877,15898,15559,13546,13283,0,0,20483,5,5,4
6634,57,95,1,0,1360,1673,1134,1880,16106,15662,13471,13341,0,0,20479,2,5,3
6635,57,95,1,0,1368,1680,1141,1893,15960,15557,13527,13290,1,0,20481,4,5,3
6636,57,94,1,0,1366,1670,1137,1899,16112,15671,13590,13308,0,0,20483,1,3,5
6637,57,94,1,0,1365,1678,1132,1893,16147,15542,13523,13305,0,0,20479,1,2,4
6638,57,98,1,0,1374,1673,1147,1896,16046,15701,13624,13304,0,0,20481,4,2,5
6639,57,96,1,0,1378,1677,1138,1903,16030,15701,13538,13354,0,1,20482,2,5,5
6640,57,97,1,1,1387,1691,1143,1909,16063,15598,13481,13355,0,0,20485,5,1,3
6641,57,96,1,0,1377,1695,1149,1900,16036,15654,13488,13238,0,0,20472,2,3,3
6642,57,95,1,0,1379,1695,1154,1917,16224,15668,13499,13387,0,0,20477,4,2,1
6643,57,96,1,0,1386,1701,1158,1921,16161,15808,13523,13358,0,0,20477,1,5,1
6644,57,95,1,0,1385,1700,1165,1921,16058,15663,13462,13293,0,0,20477,4,1,5
6645,57,94,1,0,1387,1700,1163,1919,16063,15803,13649,13344,0,0,20479,4,4,5
6646,57,97,1,0,1396,1702,1164,1928,16222,15658,13517,13299,0,0,20487,5,4,2
6647,57,96,1,0,1404,1714,1166,1921,16171,15642,13615,13426,0,0,20480,1,2,5
6648,57,95,1,1,1398,1712,1175,1936,16193,15798,13518,13427,0,0,20473,5,5,1
6649,57,98,1,0,1405,1718,1180,1923,16142,15682,13512,13360,0,0,20472,3,4,1
6650,57,95,1,0,1401,1723,1177,1934,16192,15687,13742,13383,0,0,20483,1,1,2
6651,57,98,1,0,1407,1712,1183,1941,16224,15806,13551,13464,0,0,20483,3,2,2
6652,57,97,1,0,1419,1714,1183,1940,16195,15910,13515,13368,0,0,20482,3,2,2
6653,57,97,1,0,1418,1730,1193,1945,16246,15939,13568,13463,0,0,20486,5,5,3
6654,57,97,1,0,1418,1734,1192,1948,16376,15866,13812,13461,0,0,20477,4,2,3
6655,57,96,1,0,1421,1732,1199,1945,16213,15832,13547,13395,0,0,20485,4,4,5
6656,57,96,1,1,1433,1737,1190,1952,16261,15932,13633,13438,0,0,20473,2,4,4
6657,57,96,1,0,1434,1742,1207,1951,16392,15974,13836,13518,0,0,20484,1,4,1
6658,57,95,1,0,1439,1733,1197,1960,16407,15959,13818,13502,0,0,20485,4,5,5
6659,57,94,1,0,1437,1745,1206,1960,16257,15865,13865,13576,0,0,20475,3,5,3
6660,57,97,1,0,1446,1747,1211,1968,16298,15860,13874,13441,0,0,20475,5,5,5
6661,57,97,1,0,1440,1751,1206,1973,16444,15899,13843,13490,0,0,20472,2,3,2
6662,57,98,1,0,1452,1755,1215,1969,16338,15898,13850,13515,1,0,20485,3,5,2
6663,57,95,1,0,1454,1756,1212,1979,16437,15944,13759,13482,0,0,20479,4,4,3
6664,57,97,1,1,1454,1751,1217,1971,16332,15984,13857,13506,0,0,20481,1,2,3
6665,57,97,1,0,1451,1764,1227,1972,16470,16075,13808,13539,0,0,20487,1,1,4
6666,57,96,1,0,1459,1763,1226,1989,16384,15872,13794,13603,0,0,20484,2,4,5
6667,57,96,1,0,1463,1761,1234,1992,16400,15903,13791,13666,0,0,20472,5,2,5
6668,57,96,1,0,1457,1771,1225,1988,16411,15937,13836,13593,0,0,20486,3,3,4
6669,57,96,1,0,1459,1766,1232,1983,16489,16052,13749,13702,0,0,20472,5,3,3
6670,57,96,1,0,1462,1780,1232,1988,16431,15988,13791,13711,0,0,20482,4,1,2
6671,57,95,1,0,1468,1777,1237,1997,16448,16043,13938,13559,0,0,20484,1,2,2
6672,58,97,1,1,1479,1781,1243,2000,16440,15937,13875,13652,0,0,20476,2,3,3
6673,58,94,1,0,1477,1778,1245,1996,16509,16066,13786,13728,0,0,20485,4,4,4
6674,58,94,1,0,1485,1791,1257,2007,16643,16120,13791,13723,0,0,20473,1,4,2
6675,58,94,1,0,1479,1786,1253,2011,16484,16163,14034,13758,0,0,20476,5,3,2
6676,58,96,1,0,1483,1794,1253,2018,16657,16193,13828,13654,0,0,20484,5,1,1
6677,58,97,1,0,1494,1793,1261,2007,16514,16207,13810,13766,0,0,20480,5,3,5
6678,58,95,1,0,1493,1806,1255,2010,16461,16216,13961,13705,0,0,20472,1,1,5
6679,58,94,1,0,1494,1799,1268,2025,16655,16117,13827,13638,0,0,20475,5,1,2
6680,58,98,1,1,1492,1798,1266,2027,16542,16120,14076,13671,0,0,20487,4,5,4
6681,58,98,1,0,1492,1809,1263,2031,16553,16134,13972,13793,0,0,20485,3,2,2
6682,58,98,1,0,1506,1806,1280,2027,16617,16226,13955,13830,0,0,20474,1,3,4
6683,58,94,1,0,1514,1820,1270,2033,16652,16161,13931,13827,0,0,20486,3,5,1
6684,58,96,1,0,1509,1808,1276,2034,16627,16133,14129,13694,0,1,20484,3,2,3
6685,58,98,1,0,1512,1827,1275,2037,16598,16123,13988,13784,0,0,20475,5,4,3
6686,58,94,1,0,1516,1823,1287,2032,16617,16120,14127,13803,0,0,20475,2,4,3
6687,58,95,1,0,1520,1822,1281,2041,16609,16329,14072,13768,0,0,20488,3,1,2
6688,58,94,1,1,1517,1834,1290,2048,16781,16361,14087,13775,0,0,20475,2,5,3
6689,58,96,1,0,1522,1837,1296,2041,16638,16369,13991,13876,0,0,20477,3,3,1
6690,58,96,1,0,1525,1828,1302,2047,16768,16333,14044,13836,0,0,20481,3,2,2
6691,58,96,1,0,1537,1840,1294,2058,16696,16172,13951,13782,0,0,20488,1,2,3
6692,58,98,1,0,1536,1834,1303,2051,16761,16249,14128,13824,0,0,20473,5,4,3
6693,58,97,1,0,1540,1838,1312,2052,16793,16351,14042,13919,0,0,20476,5,4,1
6694,58,95,1,0,1533,1840,1306,2061,16839,16317,14105,13798,0,0,20476,4,2,5
6695,58,94,1,0,1543,1847,1307,2072,16803,16415,14039,13888,0,0,20483,4,3,5
6696,58,94,1,1,1536,1859,1316,2072,16888,16452,14105,13812,0,0,20481,4,3,5
6697,58,97,1,0,1553,1858,1323,2075,16869,16365,14076,13965,0,0,20482,5,5,4
6698,58,98,1,0,1542,1861,1327,2073,16862,16350,14170,13966,0,0,20479,5,1,1
6699,58,94,1,0,1551,1856,1326,2075,16731,16337,14067,13862,0,0,20480,1,5,4
6700,58,96,1,0,1562,1864,1324,2074,16851,16334,14275,13948,0,0,20472,4,2,4
6701,58,98,1,0,1561,1867,1320,2088,16793,16439,14111,14003,0,0,20485,1,5,5
6702,58,98,1,0,1560,1872,1326,2080,16887,16330,14122,13997,0,0,20475,2,2,1
6703,58,96,1,0,1561,1876,1341,2093,16951,16438,14330,13982,0,0,20486,1,3,1
6704,58,96,1,1,1561,1873,1338,2088,16880,16547,14261,13967,0,0,20480,2,4,3
6705,58,98,1,0,1565,1885,1341,2101,16982,16364,14075,13957,0,0,20483,4,4,5
6706,58,98,1,0,1570,1877,1340,2090,16898,16538,14081,13965,0,0,20485,4,3,2
6707,58,97,1,0,1574,1875,1353,2094,16905,16405,14183,14038,0,0,20486,4,5,4
6708,58,98,1,0,1584,1887,1348,2105,17018,16460,14262,13957,0,0,20486,2,3,2
6709,58,98,1,0,1586,1890,1355,2102,16936,16393,14226,14113,0,0,20472,5,5,1
6710,58,96,1,0,1592,1895,1353,2112,17063,16458,14222,13964,0,0,20480,5,5,2
6711,58,98,1,0,1585,1888,1364,2111,17078,16486,14125,14050,1,0,20477,5,5,3
6712,58,94,1,1,1585,1897,1361,2114,16903,16405,14172,14096,0,1,20477,2,2,2
6713,58,94,1,0,1593,1900,1361,2120,17076,16629,14396,14038,0,0,20484,5,3,4
6714,58,95,1,0,1597,1900,1369,2127,16949,16665,14196,14136,0,0,20479,2,3,4
6715,58,94,1,0,1594,1911,1375,2123,17026,16471,14257,14154,0,0,20486,2,5,3
6716,59,97,1,0,1608,1904,1370,2128,16990,16561,14257,14151,0,0,20488,2,1,2
6717,59,98,1,0,1612,1908,1377,2122,17127,16672,14242,14159,0,0,20488,3,2,5
6718,59,96,1,0,1610,1913,1383,2133,17155,16699,14232,14105,0,0,20475,1,1,2
6719,59,97,1,0,1604,1922,1381,2141,17055,16686,14383,14211,0,0,20477,5,1,4
6720,59,94,1,1,1609,1923,1383,2143,17097,16598,14298,14057,0,0,20477,1,2,4
6721,59,98,1,0,1622,1915,1389,2137,16995,16546,14327,14175,0,0,20472,4,1,4
6722,59,96,1,0,1615,1920,1392,2144,17048,16754,14436,14071,0,0,20472,3,5,3
6723,59,95,1,0,1616,1926,1392,2153,17139,16691,14287,14190,0,0,20479,2,3,1
6724,59,95,1,0,1627,1929,1399,2151,17047,16541,14530,14089,0,0,20479,5,5,2
6725,59,94,1,0,1622,1929,1391,2148,17189,16686,14509,14239,0,0,20485,2,1,1
6726,59,97,1,0,1630,1940,1399,2160,17059,16703,14569,14126,0,0,20473,5,2,3
6727,59,98,1,0,1638,1933,1401,2154,17121,16806,14550,14164,0,0,20486,3,4,2
6728,59,97,1,1,1630,1939,1413,2153,17142,16727,14567,14190,0,0,20474,3,1,2
6729,59,95,1,0,1631,1947,1408,2167,17169,16802,14486,14275,0,0,20473,3,3,3
6730,59,96,1,0,1642,1946,1406,2163,17259,16786,14488,14245,0,0,20478,5,2,1
6731,59,94,1,0,1644,1947,1415,2174,17228,16841,14528,14307,0,0,20476,5,5,4
6732,59,97,1,0,1651,1949,1416,2166,17251,16841,14529,14304,0,0,20476,5,4,3
6733,59,96,1,0,1650,1956,1424,2176,17200,16780,14391,14237,0,0,20475,4,5,3
6734,59,95,1,0,1645,1954,1430,2171,17197,16814,14573,14192,0,0,20483,5,4,4
6735,59,94,1,0,1651,1966,1431,2188,17137,16815,14412,14286,0,0,20483,4,5,2
6736,59,95,1,1,1660,1965,1421,2184,17198,16677,14467,14345,0,0,20476,1,1,2
6737,59,97,1,0,1654,1970,1424,2193,17400,16864,14609,14292,0,0,20480,2,3,4
6738,59,95,1,0,1658,1970,1440,2196,17308,16879,14415,14252,0,0,20479,2,3,2
6739,59,97,1,0,1675,1978,1445,2187,17360,16754,14550,14235,0,1,20476,2,3,1
6740,59,95,1,0,1674,1979,1447,2190,17375,16960,14616,14387,0,0,20476,2,5,5
6741,59,94,1,0,1681,1987,1444,2203,17370,16925,14454,14386,0,0,20486,4,5,3
6742,59,95,1,0,1673,1978,1449,2193,17276,16919,14716,14362,0,0,20481,4,1,2
6743,59,96,1,0,1684,1987,1442,2207,17414,16968,14514,14410,0,0,20484,3,1,3
6744,59,98,1,1,1684,1989,1456,2209,17401,16968,14605,14433,0,0,20474,4,5,5
6745,59,96,1,0,1689,1995,1451,2201,17487,16932,14655,14326,0,0,20474,4,5,1
6746,59,95,1,0,1690,1994,1461,2212,17411,16924,14602,14408,0,0,20479,4,2,4
6747,59,95,1,0,1687,2002,1457,2216,17392,16835,14603,14343,0,0,20479,5,1,4
6748,59,95,1,0,1697,2001,1459,2212,17305,16866,14740,14449,0,0,20487,3,1,2
6749,59,96,1,0,1692,2007,1465,2214,17393,17057,14562,14417,1,0,20480,4,5,3
6750,59,97,1,0,1698,2013,1474,2225,17331,16941,14712,14509,0,0,20487,5,5,2
6751,59,96,1,0,1694,2011,1477,2226,17522,17081,14771,14406,0,0,20474,1,5,5
6752,59,95,1,1,1705,2016,1469,2237,17447,17093,14619,14398,0,0,20488,4,1,2
6753,59,96,1,0,1699,2006,1484,2232,17416,16963,14656,14407,0,0,20484,4,2,4
6754,59,96,1,0,1710,2009,1484,2227,17472,17070,14841,14441,0,0,20488,4,4,1
6755,59,95,1,0,1714,2016,1477,2234,17513,17049,14582,14451,0,0,20482,3,4,2
6756,59,98,1,0,1718,2023,1477,2234,17479,17012,14744,14441,0,0,20483,1,4,3
6757,59,94,1,0,1714,2018,1489,2242,17410,16932,14762,14455,0,0,20473,2,4,3
6758,59,96,1,0,1722,2033,1486,2250,17478,17059,14722,14583,0,0,20476,4,1,1
6759,59,95,1,0,1716,2028,1497,2249,17630,17099,14598,14465,0,1,20482,4,3,4
6760,59,98,1,1,1720,2033,1491,2248,17433,17030,14795,14588,0,0,20476,1,1,4
6761,60,94,1,0,1731,2043,1497,2261,17538,17027,14671,14499,0,0,20488,4,3,1
6762,60,98,1,0,1728,2041,1506,2251,17553,17140,14649,14597,0,0,20476,4,2,2
6763,60,97,1,0,1736,2046,1500,2264,17608,17047,14914,14611,0,0,20488,4,3,3
6764,60,94,1,0,1730,2050,1500,2260,17666,17110,14669,14543,0,0,20483,3,2,5
6765,60,95,1,0,1743,2043,1518,2267,17700,17064,14784,14637,0,0,20480,3,1,3
6766,60,96,1,0,1746,2047,1505,2276,17661,17177,14905,14613,0,0,20477,2,2,5
