uptime_s,die_temp_C,sleep_pct,load1,load2,tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C,bpx65_a_V,bpx65_b_V,bpw34_a_V,bpw34_b_V,n3163_a,n3163_b,adr4525_V
5329,-10,97,1,0,-16.0234,-13.5234,-17.7812,-11.8594,-0.00875,-0.007375,-0.011875,-0.008875,0,0,2.559
5330,-10,94,1,0,-15.9219,-13.625,-17.7734,-11.8516,-0.003,0.012,-0.016,-0.002625,0,0,2.56
5331,-10,94,1,0,-15.9219,-13.5781,-17.7812,-11.8438,0.007,-0.0145,-0.015375,0.00725,0,0,2.559
5332,-10,98,1,0,-15.9453,-13.5625,-17.7344,-11.8906,-0.0015,0.0105,0.001125,-0.00175,0,0,2.559875
5333,-10,96,1,0,-15.8906,-13.5547,-17.6797,-11.8047,-0.00025,0.003625,0.01475,-0.002375,0,0,2.559625
5334,-10,97,1,0,-15.8984,-13.4688,-17.7812,-11.7891,0.001875,0.004625,-0.00075,-0.006375,0,0,2.559125
5335,-10,98,1,0,-15.9297,-13.4688,-17.7188,-11.7969,0.012625,-0.0055,-0.018,0.00975,0,0,2.56025
5336,-10,98,1,1,-15.8906,-13.4688,-17.6875,-11.7734,-0.01275,-0.003375,-0.014375,0.008875,0,0,2.56025
5337,-10,98,1,0,-15.8438,-13.4297,-17.7188,-11.7422,-0.00725,-0.0145,-0.018625,0.00625,0,0,2.559375
5338,-10,96,1,0,-15.9297,-13.4219,-17.7031,-11.8359,0.008375,-0.00425,0.001875,0.0045,0,0,2.561
5339,-10,95,1,0,-15.8906,-13.5,-17.6328,-11.7188,-0.011125,0.0005,0.00275,-0.009625,0,0,2.561
5340,-10,94,1,0,-15.8516,-13.4219,-17.6875,-11.7891,0.014375,0.012625,-0.012125,-0.009875,0,0,2.5595
5341,-10,96,1,0,-15.7891,-13.4062,-17.7109,-11.7344,0.005875,0.009125,-0.014125,-0.003875,0,0,2.56
5342,-10,97,1,0,-15.8984,-13.5,-17.6406,-11.6953,0.005375,0.00325,0.00725,0.010625,0,0,2.5605
5343,-10,96,1,0,-15.7891,-13.3906,-17.6172,-11.7188,-0.0025,-0.009625,0.0015,0.006125,0,0,2.560375
5344,-10,98,1,1,-15.875,-13.3984,-17.5547,-11.7734,-0.005125,0.002625,0.007,-0.006375,0,0,2.55975
5345,-10,97,1,0,-15.7656,-13.4062,-17.5859,-11.6953,0.0085,0.0055,0.003875,0.009375,0,0,2.5605
5346,-10,98,1,0,-15.8281,-13.3984,-17.6172,-11.6953,0.010125,0.00075,0.005,0.0025,0,0,2.560125
5347,-10,98,1,0,-15.8359,-13.3828,-17.5312,-11.7344,0.006375,-0.000375,0.0085,0.004875,1,0,2.561
5348,-10,98,1,0,-15.7969,-13.4219,-17.6328,-11.6641,-0.0055,-0.00725,0.005125,-0.009875,0,0,2.561
5349,-10,96,1,0,-15.7656,-13.3125,-17.5312,-11.6016,-0.009,-0.007875,0.00275,0.009125,0,0,2.560125
5350,-10,98,1,0,-15.7109,-13.3906,-17.5312,-11.625,-0.00475,-0.006,-0.007625,0.00975,0,0,2.559
5351,-10,97,1,0,-15.7891,-13.3047,-17.5391,-11.6719,-0.01375,-0.01075,0.014,-0.00275,0,0,2.55925
5352,-10,95,1,1,-15.7188,-13.2812,-17.4844,-11.5703,-0.006875,-0.013875,0.003,0.010625,0,0,2.56
5353,-10,97,1,0,-15.7031,-13.3516,-17.4922,-11.6172,-0.0145,0.010625,0.017875,-0.002125,0,0,2.560125
5354,-10,97,1,0,-15.6797,-13.3203,-17.5469,-11.5859,-0.010375,-0.0145,0.01275,-0.009125,0,0,2.559
5355,-10,97,1,0,-15.7422,-13.3359,-17.4766,-11.5625,0.0065,-0.0135,-0.01875,-0.00125,0,0,2.5605
5356,-10,94,1,0,-15.7266,-13.25,-17.5156,-11.6406,0.00275,-0.0005,-0.00975,-0.005375,0,0,2.55975
5357,-10,98,1,0,-15.7031,-13.3359,-17.5391,-11.5234,-0.005375,-0.004375,-0.005375,-0.003625,0,0,2.560375
5358,-10,95,1,0,-15.7266,-13.2734,-17.5234,-11.5938,-0.010125,0.004125,0.008875,0.009375,0,0,2.55975
5359,-10,96,1,0,-15.7031,-13.3125,-17.4688,-11.5859,0.005625,-0.008,0.00425,0.008625,0,0,2.560875
5360,-10,94,1,1,-15.6016,-13.2266,-17.4219,-11.5312,-0.002,0.013125,0.000125,-0.009625,0,1,2.560375
5361,-10,96,1,0,-15.6953,-13.2812,-17.4609,-11.5234,-0.003,-0.0105,-0.014375,-0.006375,0,0,2.560625
5362,-10,98,1,0,-15.6719,-13.25,-17.4141,-11.5156,-0.011625,0.010125,-0.012,0.007875,0,0,2.56
5363,-10,94,1,0,-15.6719,-13.1875,-17.4219,-11.5234,-0.00975,0.00775,-0.015375,0.003125,0,0,2.56025
5364,-10,95,1,0,-15.5391,-13.1484,-17.4531,-11.5625,-0.01025,0.004875,0.0085,-0.01,0,0,2.56075
5365,-10,96,1,0,-15.6094,-13.25,-17.3828,-11.5312,-0.01275,0.002625,-0.000625,0.0085,0,0,2.559875
5366,-10,94,1,0,-15.6406,-13.2266,-17.3516,-11.4688,0.012375,-0.0135,-0.004375,-0.00875,0,0,2.560875
5367,-10,94,1,0,-15.6172,-13.1953,-17.3047,-11.4141,0.005625,0.003375,0.016125,-0.00475,0,0,2.559
5368,-10,96,1,1,-15.5156,-13.1172,-17.3359,-11.4141,-0.00375,-0.005125,0.002625,0.007875,0,0,2.5595
5369,-10,94,1,0,-15.5156,-13.2031,-17.3281,-11.5078,-0.0005,-0.011,-0.00875,-0.011125,0,0,2.560875
5370,-10,97,1,0,-15.4844,-13.0859,-17.375,-11.4297,0.0095,-0.01325,-0.01225,0.004875,0,0,2.56025
5371,-10,97,1,0,-15.5625,-13.1719,-17.3516,-11.4844,-0.013625,0.01,0.01,0.006,0,0,2.55975
5372,-10,94,1,0,-15.4609,-13.0781,-17.3125,-11.4219,-0.00475,0.0145,0.007875,-0.01,0,0,2.559125
5373,-9,96,1,0,-15.5312,-13.1406,-17.3203,-11.3906,-0.0055,-0.004875,0.011875,0.001125,0,0,2.559375
5374,-9,96,1,0,-15.4453,-13.0312,-17.3281,-11.3281,0.013625,-0.0125,-0.014,0.004875,0,0,2.559125
5375,-9,94,1,0,-15.4688,-13.0391,-17.2266,-11.3672,0.0145,0.015,0.009375,0.008125,0,0,2.55925
5376,-9,95,1,1,-15.4688,-13.0078,-17.2578,-11.3672,0.008125,0.008375,-0.017,-0.004625,0,0,2.56025
5377,-9,97,1,0,-15.4453,-13.0234,-17.2266,-11.4062,0.014125,-0.007625,-0.0135,-0.005375,0,0,2.55975
5378,-9,95,1,0,-15.4609,-13.0625,-17.2109,-11.2812,0.00225,-0.00575,-0.018125,0.007375,0,0,2.560875
5379,-9,96,1,0,-15.3828,-13.0234,-17.2578,-11.3594,-0.014125,0.005,-0.0155,0.00925,0,0,2.559625
5380,-9,97,1,0,-15.4531,-12.9766,-17.1562,-11.2578,0.0085,-0.003875,0.0055,-0.0065,0,0,2.559
5381,-9,96,1,0,-15.4688,-13.0391,-17.2422,-11.3125,0.009375,-0.005875,0.011375,-0.000625,0,0,2.5595
5382,-9,98,1,0,-15.4609,-12.9688,-17.25,-11.3281,-0.00175,0.011125,0.014625,-0.003,0,0,2.5595
5383,-9,94,1,0,-15.4453,-12.9688,-17.1562,-11.2266,-0.000375,-0.007125,-0.01475,0.00675,0,0,2.5595
5384,-9,95,1,1,-15.3125,-12.9141,-17.1641,-11.3047,-0.011875,-0.00425,0.011,-0.00125,0,0,2.559625
5385,-9,98,1,0,-15.3125,-12.9062,-17.2188,-11.25,-0.003,-0.000625,-0.006,0.01,0,0,2.56075
5386,-9,96,1,0,-15.3281,-13.0,-17.1797,-11.3047,-0.010875,-0.00125,-0.012375,-0.00675,0,0,2.560375
5387,-9,97,1,0,-15.3594,-12.9922,-17.1172,-11.2578,-0.007375,-0.000875,0.012875,0.00325,0,0,2.55925
5388,-9,96,1,0,-15.2812,-12.9453,-17.1016,-11.2109,-0.003125,-0.01175,-0.017375,0.00525,0,0,2.560625
5389,-9,95,1,0,-15.3594,-12.9531,-17.0781,-11.2188,0.003625,-0.00425,-0.005375,-0.009875,0,0,2.55975
5390,-9,98,1,0,-15.2656,-12.8906,-17.1641,-11.1406,-0.001375,0.014625,-0.016125,-0.002125,0,0,2.56075
5391,-9,98,1,0,-15.3203,-12.8438,-17.1562,-11.2031,-0.013375,0.00425,0.008875,0.00525,1,0,2.55975
5392,-9,97,1,1,-15.2891,-12.8594,-17.0703,-11.1875,-0.00325,0.00775,-0.01225,0.00025,0,0,2.56025
5393,-9,97,1,0,-15.3125,-12.8516,-17.0156,-11.1875,-0.013375,-0.005,0.0155,-0.00575,0,0,2.561
5394,-9,98,1,0,-15.25,-12.8672,-17.0859,-11.125,-0.000375,-0.002375,0.012375,0.004125,0,1,2.560875
5395,-9,94,1,0,-15.2188,-12.9062,-17.0781,-11.125,-0.004,0.001625,0.012625,-0.005375,0,0,2.561
5396,-9,94,1,0,-15.1875,-12.875,-17.0859,-11.0938,-0.002125,-0.00925,0.002875,-0.002625,0,0,2.55975
5397,-9,98,1,0,-15.1719,-12.8203,-16.9844,-11.0625,-0.006875,-0.014375,0.001375,0.0045,0,0,2.55925
5398,-9,98,1,0,-15.2422,-12.7578,-16.9688,-11.0625,-0.002625,0.004625,0.0185,-0.001875,0,0,2.559
5399,-9,94,1,0,-15.2109,-12.7422,-16.9766,-11.1406,-0.011375,0.008375,0.00475,0.00325,0,0,2.559625
5400,-9,96,1,1,-15.1797,-12.8203,-16.9453,-11.0859,0.009625,0.011125,-0.013125,0.009625,0,0,2.559875
5401,-9,97,1,0,-15.1562,-12.7734,-16.9375,-11.1328,0.006375,-0.000625,-0.008875,-0.0105,0,0,2.561
5402,-9,97,1,0,-15.1406,-12.7891,-16.9844,-11.0938,0.00325,0.0125,0.001875,-0.00775,0,0,2.559
5403,-9,98,1,0,-15.2031,-12.7344,-16.9688,-10.9922,0.000375,-0.004375,-0.005625,0.002625,0,0,2.559125
5404,-9,97,1,0,-15.1797,-12.7578,-16.9609,-11.0,-0.014125,-0.010375,0.01425,-0.0105,0,0,2.559125
5405,-9,97,1,0,-15.1094,-12.6641,-16.9062,-11.0703,-0.01025,-0.00975,0.014875,0.010625,0,0,2.560375
5406,-9,97,1,0,-15.1172,-12.7734,-16.875,-10.9766,0.00375,-0.01175,0.010875,0.0035,0,0,2.560375
5407,-9,95,1,0,-15.1641,-12.7344,-16.9062,-11.0312,0.0095,0.00025,0.0125,-0.000625,0,0,2.560625
5408,-9,94,1,1,-15.1094,-12.6875,-16.8906,-11.0078,0.008125,-0.00625,0.016125,0.00075,0,0,2.560625
5409,-9,96,1,0,-15.1016,-12.625,-16.8906,-10.9375,-0.006375,-0.002375,-0.01525,0.009625,0,0,2.56075
5410,-9,95,1,0,-15.0391,-12.6562,-16.8281,-10.9062,0.01075,-0.0045,-0.016625,0.006125,0,0,2.560125
5411,-9,96,1,0,-15.0938,-12.6953,-16.7969,-10.9766,0.004625,0.0145,-0.01225,0.00625,0,0,2.560625
5412,-9,96,1,0,-15.1016,-12.6328,-16.8516,-10.9688,-0.00525,-0.000375,0.01,0.0045,0,0,2.55975
5413,-9,95,1,0,-15.0391,-12.6484,-16.8594,-10.9219,0.008875,-0.01475,-0.009375,-0.000875,0,0,2.561
5414,-9,96,1,0,-15.0703,-12.6172,-16.8672,-10.9297,0.002,0.002875,-0.000375,-0.0035,0,0,2.560875
5415,-9,96,1,0,-14.9922,-12.5625,-16.7812,-10.9219,-0.010375,0.007,-0.004625,0.00875,0,0,2.55925
5416,-9,95,1,1,-15.0,-12.6016,-16.8359,-10.9141,0.007,0.0015,0.017875,0.006375,0,0,2.560125
5417,-9,96,1,0,-14.9844,-12.5469,-16.75,-10.8594,-0.00775,0.0085,-0.012875,0.003875,0,0,2.56
5418,-9,97,1,0,-15.0312,-12.5781,-16.8203,-10.8516,-0.01125,0.009,-0.012,-0.0045,1,0,2.560875
5419,-9,97,1,0,-14.8984,-12.5781,-16.7969,-10.9062,0.014,0.0,-0.002375,0.003875,0,1,2.560625
5420,-9,96,1,0,-14.9609,-12.5938,-16.7969,-10.8516,0.015,0.014125,0.014625,-0.00775,0,0,2.56
5421,-9,94,1,0,-14.9844,-12.5781,-16.75,-10.8125,0.000375,0.00825,0.001875,-0.009875,0,0,2.560875
5422,-9,98,1,0,-14.8672,-12.5625,-16.6953,-10.7812,-0.007625,-0.000125,0.00225,0.00525,0,0,2.55925
5423,-9,97,1,0,-14.8984,-12.5,-16.75,-10.7891,0.002875,-0.00575,0.00275,-0.004125,0,0,2.5595
5424,-9,98,1,1,-14.9453,-12.4844,-16.7031,-10.8516,0.0115,-0.006625,-0.0145,-0.001875,0,0,2.56075
5425,-9,94,1,0,-14.8516,-12.4844,-16.6641,-10.8438,0.009625,0.010875,0.009,0.00475,0,0,2.559125
5426,-9,96,1,0,-14.9297,-12.4609,-16.7188,-10.7656,-0.0095,-0.010125,-0.0045,-0.010125,0,0,2.55975
5427,-9,95,1,0,-14.8125,-12.4062,-16.6172,-10.8047,-0.003625,0.0025,-0.011,-0.00625,0,0,2.56075
5428,-9,94,1,0,-14.7969,-12.4453,-16.6562,-10.7422,0.00525,0.007875,0.01625,-0.003,0,0,2.5605
5429,-9,95,1,0,-14.8125,-12.3984,-16.5938,-10.7734,0.00725,-0.00425,0.015125,0.00775,0,0,2.560125
5430,-9,98,1,0,-14.8047,-12.3672,-16.5859,-10.7656,-0.008625,-0.00375,0.012125,0.011,0,0,2.559
5431,-9,98,1,0,-14.7422,-12.4531,-16.6562,-10.6484,-0.007375,-0.011,-0.00825,-0.007375,0,0,2.560125
5432,-9,94,1,1,-14.8359,-12.3906,-16.5547,-10.6641,-0.007,0.006125,-0.004,-0.000125,0,0,2.56075
5433,-9,98,1,0,-14.8438,-12.4219,-16.5312,-10.6328,0.00025,-0.014625,0.012125,-0.0005,0,0,2.559625
5434,-9,95,1,0,-14.7812,-12.4297,-16.5703,-10.6094,-0.00625,-0.010625,0.005375,-0.009125,0,0,2.56075
5435,-9,94,1,0,-14.7422,-12.4141,-16.5234,-10.6641,-0.00675,0.01175,-0.016125,0.00525,0,0,2.56075
5436,-9,95,1,0,-14.7891,-12.3828,-16.5703,-10.5859,0.005375,0.005625,-0.004125,0.004125,0,0,2.55975
5437,-9,94,1,0,-14.7891,-12.3594,-16.5312,-10.6797,-0.011375,0.001,0.002,-0.001125,0,0,2.559875
5438,-9,94,1,0,-14.7031,-12.2734,-16.5234,-10.6094,-0.009,-0.010375,0.007375,-0.004,0,0,2.559875
5439,-9,94,1,0,-14.6562,-12.2578,-16.4531,-10.5469,-0.001,-0.003125,0.00225,-0.003875,0,0,2.559375
5440,-9,96,1,1,-14.7344,-12.25,-16.5391,-10.5625,0.011375,0.01075,0.016,-0.0065,0,0,2.55975
5441,-9,96,1,0,-14.625,-12.2188,-16.5312,-10.5703,0.012875,0.00625,0.00475,-0.00575,0,0,2.559625
5442,-9,95,1,0,-14.7266,-12.2578,-16.4141,-10.5078,-0.000125,0.014375,0.01375,0.00925,0,0,2.56075
5443,-9,96,1,0,-14.6797,-12.2734,-16.4297,-10.5625,-0.003125,0.01375,-0.008375,0.009375,0,0,2.559875
5444,-9,96,1,0,-14.6562,-12.25,-16.4766,-10.4766,0.00025,0.005375,-0.0035,-0.00275,0,0,2.560125
5445,-9,98,1,0,-14.6172,-12.2344,-16.3672,-10.5781,0.01275,-0.013875,0.003375,0.008125,0,0,2.5595
5446,-9,95,1,0,-14.6719,-12.2109,-16.3516,-10.4844,-0.000375,0.007,0.012125,-0.009625,0,0,2.559125
5447,-9,94,1,0,-14.5625,-12.2109,-16.4375,-10.4688,-0.00425,-0.003375,0.00775,0.0045,0,0,2.560125
5448,-9,98,1,1,-14.5312,-12.125,-16.4453,-10.5312,0.0105,-0.0005,0.012375,0.007625,0,0,2.5595
5449,-9,96,1,0,-14.5625,-12.1641,-16.3828,-10.4453,0.001,0.00225,-0.009375,-0.0035,1,1,2.5595
5450,-9,94,1,0,-14.5938,-12.2109,-16.3125,-10.5234,-0.001625,0.003,0.014375,0.00675,0,0,2.559
5451,-9,97,1,0,-14.6094,-12.1094,-16.3281,-10.5,0.00525,-0.00625,0.014625,-0.003625,0,0,2.559125
5452,-9,96,1,0,-14.5625,-12.1562,-16.3438,-10.4688,-0.0065,-0.013125,0.006375,0.01025,0,0,2.561
5453,-9,98,1,0,-14.4609,-12.1719,-16.3516,-10.3984,0.010625,0.012125,0.00675,0.007625,0,0,2.5605
5454,-9,97,1,0,-14.4688,-12.0625,-16.2656,-10.4297,-0.002375,0.0,-0.016,-0.009375,0,0,2.559
5455,-8,95,1,0,-14.5469,-12.1328,-16.2344,-10.3359,0.008875,-0.006375,0.000875,0.001375,0,0,2.56075
5456,-8,94,1,1,-14.4844,-12.0234,-16.25,-10.3828,0.00675,-0.01475,-0.002625,0.008625,0,0,2.560625
5457,-8,98,1,0,-14.5234,-12.0391,-16.2734,-10.4219,0.0045,0.00575,-0.017,-0.008875,0,0,2.560375
5458,-8,98,1,0,-14.5,-12.1094,-16.2969,-10.375,-0.0075,-0.00925,-0.00825,0.0085,0,0,2.55925
5459,-8,97,1,0,-14.4844,-12.0938,-16.2812,-10.3516,-0.012875,-0.000625,-0.013625,-0.006125,0,0,2.561
5460,-8,98,1,0,-14.3906,-12.0703,-16.2812,-10.2891,-0.00725,0.002625,0.01,0.0065,0,0,2.5595
5461,-8,98,1,0,-14.3828,-12.0781,-16.2656,-10.2578,-0.0105,-0.012125,-0.011125,0.009375,0,0,2.5605
5462,-8,98,1,0,-14.3438,-11.9844,-16.1641,-10.3359,-0.001625,0.007625,-0.0115,-0.007,0,0,2.55925
5463,-8,95,1,0,-14.3359,-12.0312,-16.1719,-10.2266,-0.010625,-0.003375,-0.0025,-0.007,0,0,2.55925
5464,-8,94,1,1,-14.3359,-11.9141,-16.1875,-10.2266,-0.00725,-0.000625,-0.0045,-0.007375,1,0,2.5595
5465,-8,97,1,0,-14.3203,-11.9141,-16.1641,-10.2656,-0.0075,-0.014125,0.018625,-0.00725,0,0,2.56075
5466,-8,96,1,0,-14.3281,-11.9688,-16.1562,-10.2031,-0.014625,0.0045,0.018125,-0.010875,0,0,2.56075
5467,-8,97,1,0,-14.2969,-11.9531,-16.1328,-10.2891,-0.012125,0.008,0.007875,0.011125,0,0,2.560375
5468,-8,96,1,0,-14.3594,-11.9141,-16.1719,-10.25,-0.010875,-0.000625,-0.01175,0.01,0,0,2.55975
5469,-8,97,1,0,-14.2891,-11.9609,-16.1406,-10.1562,-0.01025,0.005625,0.01625,-0.003375,0,0,2.5595
5470,-8,98,1,0,-14.2578,-11.9062,-16.0781,-10.1328,0.012125,-0.00575,0.018625,-0.000875,0,1,2.560875
5471,-8,97,1,0,-14.2734,-11.8516,-16.0938,-10.2422,-0.00375,0.007125,0.008,0.010625,0,0,2.559125
5472,-8,95,1,1,-14.2969,-11.8203,-16.1016,-10.1094,-0.0035,-0.009,0.0005,0.0065,0,0,2.5595
5473,-8,95,1,0,-14.2188,-11.8516,-16.1172,-10.1875,-0.003625,0.01225,0.0145,0.005125,0,0,2.559375
5474,-8,96,1,0,-14.2812,-11.8828,-16.0703,-10.0781,0.010625,0.0125,0.015875,-0.01075,0,0,2.55975
5475,-8,98,1,0,-14.2188,-11.8203,-16.0859,-10.1562,-0.00375,-0.00675,0.011875,-0.01075,0,0,2.5605
5476,-8,97,1,0,-14.1641,-11.875,-15.9844,-10.0547,0.01125,-0.00375,-0.005875,-0.004625,0,0,2.56
5477,-8,98,1,0,-14.1719,-11.8438,-15.9688,-10.0703,-0.010375,0.006,0.0085,-0.004375,0,0,2.560625
5478,-8,94,1,0,-14.2188,-11.7891,-16.0156,-10.1172,0.008125,-0.002,0.01575,0.003125,0,0,2.5605
5479,-8,97,1,0,-14.1953,-11.7266,-16.0312,-10.0625,0.011,0.008625,0.01525,0.003625,0,0,2.559875
5480,-8,94,1,1,-14.1562,-11.7969,-15.9219,-10.0625,0.003625,0.01375,-0.00775,0.00775,0,0,2.559375
5481,-8,96,1,0,-14.125,-11.8047,-15.9219,-9.9844,-0.00125,0.01475,-0.008125,-0.003125,0,0,2.5595
5482,-8,95,1,0,-14.1484,-11.7031,-15.9141,-10.0156,0.000875,0.00625,0.0045,-0.003625,0,0,2.56025
5483,-8,96,1,0,-14.1562,-11.7266,-15.9297,-10.0312,0.001625,0.01275,0.0165,-0.008625,0,0,2.560625
5484,-8,96,1,0,-14.1406,-11.7031,-15.8672,-10.0078,-0.002125,-0.010625,-0.0105,0.010875,0,0,2.559625
5485,-8,96,1,0,-14.1094,-11.6719,-15.8828,-9.9922,0.002625,-0.00675,-0.012125,0.00825,0,0,2.559125
5486,-8,94,1,0,-14.1328,-11.625,-15.8359,-10.0,-0.013875,-0.00575,-0.00575,0.01075,0,0,2.559875
5487,-8,94,1,0,-14.1016,-11.6016,-15.8125,-9.9219,0.004375,0.006375,0.01725,0.005125,0,0,2.559875
5488,-8,98,1,1,-14.0469,-11.625,-15.8906,-9.9062,0.004375,0.01075,0.00375,-0.007625,0,0,2.559875
5489,-8,95,1,0,-14.0312,-11.6641,-15.8125,-9.9062,0.003125,0.013,0.00175,0.005,0,0,2.5595
5490,-8,98,1,0,-14.0078,-11.6797,-15.7578,-9.9219,-0.00075,0.005125,0.009,0.010875,0,0,2.559375
5491,-8,95,1,0,-14.0547,-11.5859,-15.8359,-9.9062,0.003125,-0.004625,0.001875,0.011125,0,0,2.559625
5492,-8,95,1,0,-13.9297,-11.5625,-15.8125,-9.9141,0.00125,0.0105,-0.000625,0.009,0,0,2.559125
5493,-8,98,1,0,-13.9297,-11.5859,-15.8203,-9.875,0.006875,0.013875,0.01775,-0.011,0,0,2.56
5494,-8,96,1,0,-13.9766,-11.5938,-15.7734,-9.8359,-0.001,-0.00475,0.0005,-0.00525,0,0,2.559375
5495,-8,94,1,0,-13.9922,-11.5312,-15.7031,-9.8672,0.0035,-0.004375,0.014,-0.006875,0,0,2.56075
5496,-8,94,1,1,-13.9375,-11.4766,-15.7969,-9.8203,-0.004125,0.01025,-0.01275,-0.005125,0,0,2.5605
5497,-8,95,1,0,-13.9531,-11.5859,-15.7344,-9.8125,0.006,-0.012375,0.013875,0.008125,0,0,2.560125
5498,-8,95,1,0,-13.9375,-11.5156,-15.7656,-9.8359,-0.011125,-0.002625,-0.0045,0.009875,0,0,2.56075
5499,-8,97,1,0,-13.8438,-11.4844,-15.6562,-9.8516,0.001625,-0.003625,0.000875,0.0105,0,0,2.559125
5500,-8,95,1,0,-13.9297,-11.5078,-15.6172,-9.8125,0.011125,-0.004625,0.01025,-0.00725,0,0,2.559625
5501,-8,95,1,0,-13.9219,-11.4844,-15.6641,-9.7734,0.00625,-0.013,0.010625,-0.007875,0,0,2.559
5502,-8,95,1,0,-13.8203,-11.4922,-15.7109,-9.7891,-0.011625,0.00075,0.018375,0.00725,0,0,2.56025
5503,-8,97,1,0,-13.8438,-11.4297,-15.6172,-9.7188,-0.007125,-0.0015,-0.009625,-0.008375,0,0,2.559875
5504,-8,96,1,1,-13.8594,-11.4219,-15.6562,-9.7109,0.00825,0.010375,-0.0105,-0.01075,1,0,2.560125
5505,-8,96,1,0,-13.75,-11.4688,-15.625,-9.7109,-0.01075,-0.00775,0.017375,-0.006,0,0,2.559125
5506,-8,95,1,0,-13.7734,-11.375,-15.5312,-9.6719,-0.011125,0.007625,0.006,-0.008,0,0,2.560375
5507,-8,95,1,0,-13.8125,-11.3594,-15.5781,-9.6484,0.008875,0.0075,0.013375,-0.01,0,0,2.56025
5508,-8,94,1,0,-13.8281,-11.375,-15.625,-9.6328,-0.007125,-0.0125,-0.010125,0.00525,0,0,2.559125
5509,-8,96,1,0,-13.8125,-11.375,-15.5781,-9.6094,0.003125,-0.00425,-0.014625,-0.009,0,0,2.55925
5510,-8,98,1,0,-13.6875,-11.2891,-15.5391,-9.6953,-0.003375,-0.00225,0.0,-0.004875,0,0,2.559125
5511,-8,94,1,0,-13.7656,-11.375,-15.4844,-9.6641,-0.004125,0.004875,0.004,-0.003375,0,0,2.55975
5512,-8,94,1,1,-13.6719,-11.3047,-15.4844,-9.6016,-0.010375,-0.01325,-0.011,0.006875,0,0,2.560125
5513,-8,94,1,0,-13.6953,-11.3203,-15.4844,-9.625,0.001375,0.00625,-0.004375,0.00725,0,0,2.559125
5514,-8,94,1,0,-13.7422,-11.3281,-15.5391,-9.5312,0.011,0.005125,0.013375,0.0,0,0,2.55975
5515,-8,96,1,0,-13.6562,-11.2656,-15.4062,-9.5469,0.01375,0.00375,-0.00975,-0.00475,0,0,2.56025
5516,-8,97,1,0,-13.5938,-11.2812,-15.4609,-9.5078,-0.006375,-0.008375,-0.011,0.00325,0,0,2.5595
5517,-8,98,1,0,-13.6562,-11.2734,-15.4375,-9.5547,0.010375,-0.009,-0.000375,-0.010375,0,0,2.560875
5518,-8,98,1,0,-13.6016,-11.2031,-15.4844,-9.5234,-0.003875,-0.014375,-0.01625,-0.00575,0,1,2.560625
5519,-8,95,1,0,-13.5625,-11.2188,-15.4453,-9.5078,0.0,0.005625,0.0145,0.01075,0,0,2.55925
5520,-8,97,1,1,-13.6406,-11.2422,-15.4297,-9.4609,0.00175,0.007875,-0.00575,0.005125,0,0,2.560375
5521,-8,97,1,0,-13.5391,-11.125,-15.3594,-9.4688,0.01325,-0.01025,-0.0045,-0.0005,0,0,2.56025
5522,-8,98,1,0,-13.5234,-11.1953,-15.4219,-9.5234,0.008125,-0.00675,-0.013625,0.008,1,0,2.560875
5523,-8,98,1,0,-13.6094,-11.1484,-15.4062,-9.4609,0.002625,0.003125,-0.006375,-0.004625,0,0,2.559625
5524,-8,97,1,0,-13.5312,-11.0938,-15.3125,-9.3828,0.007625,0.003625,-0.0185,0.005875,0,0,2.559625
5525,-8,94,1,0,-13.5391,-11.1484,-15.3672,-9.375,0.011125,0.00875,0.00075,-0.006,0,0,2.560625
5526,-8,96,1,0,-13.4922,-11.1328,-15.3203,-9.4375,0.013375,0.015,0.01125,-0.00575,0,0,2.55925
5527,-7,97,1,0,-13.5,-11.1094,-15.3281,-9.4375,-0.0045,-0.0095,0.017875,-0.004,0,0,2.56025
5528,-7,97,1,1,-13.5312,-11.0703,-15.2734,-9.3906,0.015,-0.0045,-0.01775,-0.004375,0,0,2.560625
5529,-7,95,1,0,-13.5156,-11.0859,-15.2891,-9.3594,-0.009625,-0.0115,0.008375,-0.00275,0,0,2.55925
5530,-7,95,1,0,-13.4141,-11.1016,-15.2812,-9.3359,0.014125,-0.012625,0.011125,0.003,0,0,2.5605
5531,-7,98,1,0,-13.4688,-11.0703,-15.1875,-9.2812,0.0095,-0.01375,0.01125,0.005375,0,0,2.560875
5532,-7,94,1,0,-13.375,-10.9609,-15.2656,-9.2969,-0.013375,-0.00175,0.00525,0.0015,0,0,2.5595
5533,-7,97,1,0,-13.3984,-10.9922,-15.1484,-9.2891,-0.003125,0.013625,0.0055,0.011,0,0,2.56075
5534,-7,94,1,0,-13.3672,-11.0469,-15.2344,-9.2422,0.00575,0.01275,0.0075,-0.00025,0,0,2.559625
5535,-7,98,1,0,-13.3438,-10.9219,-15.1719,-9.25,-0.012375,-0.00525,-0.0155,0.01125,0,0,2.5595
5536,-7,98,1,1,-13.3281,-10.9062,-15.1719,-9.2188,-0.001,-0.01425,0.008125,0.001625,0,0,2.56025
5537,-7,95,1,0,-13.3594,-10.9375,-15.1484,-9.2188,-0.01475,-0.014375,-0.016,0.00075,0,0,2.56
