tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C
-0.1797,2.1406,-2.0391,3.8281
-0.1719,2.2266,-2.0469,3.8359
-0.1875,2.25,-2.0,3.9062
-0.1641,2.1875,-2.0078,3.9219
-0.2031,2.3047,-1.8828,4.0156
-0.125,2.2812,-1.8672,3.9688
-0.1484,2.3047,-1.8438,3.9922
-0.1328,2.3125,-1.8828,3.9922
-0.0859,2.3203,-1.8047,4.0156
-0.0312,2.3594,-1.875,4.0234
0.0234,2.3594,-1.7578,4.0391
0.0312,2.4141,-1.7266,4.1562
0.0391,2.3984,-1.7344,4.0859
0.0234,2.5156,-1.7656,4.1562
0.1094,2.4453,-1.7031,4.2188
0.1094,2.5781,-1.7188,4.2578
0.1719,2.5312,-1.6875,4.2266
0.1875,2.6172,-1.6094,4.2812
0.2031,2.5703,-1.6562,4.3203
0.2656,2.5547,-1.5859,4.3203
0.3047,2.6719,-1.6016,4.3047
0.2969,2.7031,-1.5234,4.4219
0.2891,2.6875,-1.5,4.4219
0.3516,2.7656,-1.5469,4.3594
0.3906,2.7266,-1.4766,4.4062
0.3594,2.7578,-1.4453,4.5234
0.3984,2.7578,-1.3828,4.5234
0.3672,2.7969,-1.3516,4.5469
0.4609,2.8828,-1.3438,4.5312
0.4688,2.8984,-1.3438,4.5469
0.4844,2.8438,-1.3594,4.6016
0.5469,2.8672,-1.2812,4.6328
0.5391,2.8906,-1.25,4.6484
0.5234,2.9062,-1.2266,4.6562
0.5469,2.9297,-1.2031,4.7188
0.5703,3.0234,-1.1719,4.7578
0.6172,3.0625,-1.2109,4.7656
0.7031,3.1094,-1.1328,4.7422
0.625,3.0469,-1.1328,4.8047
0.6641,3.0859,-1.1094,4.8047
0.6797,3.1016,-1.0156,4.8828
0.7734,3.0859,-1.0312,4.8594
0.8281,3.1406,-1.0,4.9297
0.8203,3.1406,-0.9453,4.9219
0.7891,3.2266,-0.9531,4.9453
0.8125,3.2734,-0.9766,5.0
0.9062,3.3047,-0.8828,4.9688
0.8672,3.3438,-0.8984,4.9922
0.9531,3.3125,-0.9453,5.0156
0.9688,3.375,-0.8906,5.0078
0.9844,3.3047,-0.8281,5.0312
0.9766,3.3906,-0.875,5.1484
0.9844,3.3906,-0.7578,5.1484
1.0234,3.4922,-0.7969,5.1484
1.0391,3.4219,-0.6875,5.1172
1.0234,3.5156,-0.6797,5.1719
1.0469,3.4766,-0.6562,5.2188
1.0938,3.5312,-0.6719,5.2109
1.1641,3.5547,-0.6562,5.3047
1.2422,3.5781,-0.5625,5.3281
1.1875,3.5703,-0.5625,5.3672
1.2891,3.6875,-0.6328,5.3359
1.2031,3.6016,-0.4844,5.3359
1.2344,3.7266,-0.5469,5.3438
1.3594,3.6406,-0.5391,5.3516
1.3281,3.7422,-0.4922,5.4766
1.3203,3.75,-0.5078,5.4766
1.3203,3.7969,-0.375,5.4844
1.3594,3.75,-0.4062,5.4453
1.3594,3.8516,-0.3281,5.5234
1.3828,3.7969,-0.3359,5.5938
1.5312,3.9297,-0.3281,5.5312
1.4922,3.9141,-0.2969,5.5938
1.5547,3.8672,-0.2188,5.6484
1.5938,3.9062,-0.2266,5.6406
1.5234,3.9688,-0.2109,5.7266
1.5391,4.0234,-0.2188,5.7188
1.6719,4.0312,-0.2344,5.7344
1.6875,4.0156,-0.1875,5.7812
1.6562,4.0312,-0.1875,5.8203
1.75,4.0469,-0.0547,5.75
1.7656,4.1406,-0.1094,5.8516
1.7578,4.1172,-0.0938,5.8828
1.8125,4.1328,-0.0391,5.8828
1.8438,4.2109,0.0469,5.8359
1.8281,4.2422,0.0703,5.9609
1.8594,4.2812,-0.0078,5.9531
1.9141,4.2656,0.0391,5.9609
1.9297,4.2812,0.1016,5.9297
1.9375,4.3281,0.0781,6.0234
1.9297,4.3828,0.1406,6.0781
2.0156,4.375,0.1406,6.1172
2.0156,4.4297,0.2188,6.0703
1.9922,4.3828,0.1406,6.125
2.0781,4.4844,0.2891,6.1172
2.0,4.4609,0.1875,6.1797
2.0156,4.4219,0.2656,6.1562
2.0703,4.5312,0.3281,6.2578
2.0938,4.5625,0.3125,6.2734
2.1797,4.5312,0.2891,6.2891
2.2344,4.5312,0.4297,6.2656
2.1953,4.5469,0.3438,6.2891
2.1641,4.6016,0.4531,6.3203
2.1953,4.6094,0.4219,6.3047
2.2109,4.6094,0.5234,6.3125
2.3047,4.7266,0.5156,6.3828
2.3047,4.6875,0.5156,6.4375
2.3359,4.7422,0.5547,6.4531
2.3047,4.7031,0.6172,6.4141
2.3906,4.75,0.5391,6.4297
2.3594,4.8359,0.6328,6.5469
2.3828,4.8906,0.6094,6.5781
2.4531,4.9062,0.625,6.5547
2.4375,4.8359,0.6484,6.6406
2.5391,4.9219,0.7188,6.6328
2.5078,4.9375,0.6953,6.5938
2.5078,4.9844,0.7188,6.6484
2.6328,5.0234,0.8359,6.7344
2.6484,5.0312,0.7891,6.6562
2.6641,5.0625,0.7812,6.7109
2.6562,5.1172,0.875,6.75
2.7109,5.0312,0.9141,6.7344
2.6875,5.1484,0.9453,6.8672
2.7734,5.1484,0.8828,6.7812
2.7344,5.1875,0.9141,6.8984
2.7891,5.1172,0.9219,6.8516
2.8359,5.2109,1.0312,6.8438
2.8672,5.1797,1.0156,6.9062
2.8906,5.2656,1.1016,6.9531
2.8203,5.25,1.0703,6.9844
2.8516,5.3438,1.1406,7.0
2.9453,5.3828,1.0938,6.9922
2.9297,5.4141,1.1797,7.1016
2.9531,5.3438,1.1641,7.1172
2.9766,5.3672,1.1875,7.0703
2.9766,5.3828,1.2031,7.0938
3.1094,5.3906,1.2578,7.0859
3.0391,5.4297,1.2656,7.1484
3.0391,5.5,1.2656,7.1484
3.0938,5.5391,1.2578,7.1875
3.1172,5.4844,1.3438,7.2188
3.1562,5.5156,1.3984,7.2812
3.2344,5.625,1.4219,7.3359
3.2266,5.5781,1.3984,7.3672
3.1797,5.6328,1.5,7.2891
3.2891,5.6484,1.4531,7.3203
3.2344,5.7109,1.5,7.4297
3.3672,5.6641,1.5156,7.4219
3.3594,5.6875,1.5,7.4688
3.3906,5.7266,1.5547,7.4766
3.3672,5.8281,1.5312,7.4297
3.3594,5.7656,1.6406,7.4766
3.5,5.8984,1.5938,7.5781
3.5078,5.8906,1.6719,7.5234
3.5391,5.8828,1.7188,7.5234
3.5078,5.8906,1.7188,7.6406
3.5547,5.875,1.7578,7.6953
3.5859,6.0156,1.7266,7.6719
3.5938,5.9609,1.8203,7.6562
3.6172,5.9609,1.7578,7.7578
3.625,6.0703,1.8828,7.7031
3.6484,6.0156,1.8984,7.7969
3.6875,6.1016,1.8672,7.8203
3.7422,6.1484,1.9453,7.7656
3.7656,6.1875,1.9219,7.8281
3.8125,6.1719,1.9141,7.8828
3.8203,6.1172,1.9375,7.8672
3.7812,6.1406,2.0234,7.8828
3.8828,6.1797,2.0703,7.9766
3.8047,6.2891,2.0078,7.9531
3.8359,6.3047,2.1172,7.9219
3.8516,6.2812,2.1016,7.9531
3.9609,6.3516,2.1641,8.0547
3.9297,6.3047,2.1562,8.0703
3.9922,6.375,2.1953,8.0312
4.0,6.3438,2.1406,8.0938
4.0703,6.4531,2.2422,8.1641
3.9844,6.4141,2.2891,8.1641
4.0234,6.4766,2.2188,8.1406
4.0938,6.4453,2.2422,8.1406
4.1016,6.5,2.2812,8.2266
4.1562,6.5547,2.3359,8.1953
4.1172,6.5391,2.4062,8.2188
4.1719,6.5938,2.4453,8.3516
4.1562,6.5938,2.4453,8.3672
4.25,6.5781,2.4219,8.3203
4.3125,6.7266,2.4688,8.3438
4.2656,6.6328,2.5391,8.3828
4.2734,6.7109,2.4766,8.4141
4.3203,6.75,2.4844,8.4297
4.3828,6.7109,2.5938,8.4062
4.4375,6.8281,2.5547,8.5469
4.3516,6.7734,2.6484,8.4844
4.4531,6.8281,2.625,8.5625
4.4609,6.8359,2.6094,8.5703
4.4766,6.9062,2.625,8.625
4.4453,6.8984,2.7266,8.5547
4.5156,6.9141,2.7891,8.6953
4.5781,6.9297,2.8203,8.6875
4.5234,6.9531,2.8125,8.625
4.5625,7.0078,2.8125,8.7578
4.6172,7.0703,2.7891,8.7891
4.6641,7.0781,2.8828,8.7344
4.6953,7.0156,2.9375,8.8359
4.7031,7.1406,2.875,8.7812
4.6875,7.0938,2.875,8.8047
4.75,7.2031,2.9531,8.875
4.7266,7.1641,3.0156,8.8828
4.8516,7.2422,3.0,8.8906
4.7969,7.1719,3.0078,8.9688
4.8906,7.2656,3.1094,8.8906
4.8203,7.2422,3.1328,9.0312
4.9375,7.2344,3.125,9.0469
4.8828,7.3359,3.1719,9.0859
4.9844,7.3047,3.0859,9.0547
5.0234,7.3906,3.1797,9.1094
5.0547,7.4375,3.2031,9.0469
5.0,7.4219,3.2109,9.1016
5.1016,7.4844,3.2812,9.2031
5.0469,7.4375,3.25,9.1094
5.0703,7.5547,3.2656,9.1953
5.0938,7.5469,3.3672,9.1797
5.2031,7.5078,3.3984,9.2188
5.1641,7.5469,3.3125,9.2422
5.2422,7.6172,3.3594,9.25
5.2578,7.6406,3.3516,9.2734
5.2969,7.6016,3.375,9.3047
5.2266,7.6641,3.5156,9.3438
5.3203,7.7266,3.5234,9.375
5.25,7.7109,3.5312,9.4688
5.3359,7.7578,3.4922,9.4375
5.2969,7.7031,3.5781,9.5234
5.4219,7.8047,3.5938,9.4922
5.3906,7.8281,3.5703,9.5469
5.4141,7.7891,3.6641,9.5625
5.5078,7.8203,3.7188,9.5156
5.5234,7.9453,3.7031,9.625
5.4922,7.8594,3.6562,9.6172
5.5,7.9766,3.7266,9.6562
5.6016,7.9375,3.7656,9.6719
5.6406,7.9453,3.7422,9.6484
5.6562,7.9531,3.7812,9.6406
5.5703,8.0859,3.8281,9.7188
5.6484,8.0703,3.8984,9.7891
5.6484,8.0391,3.9141,9.8281
5.75,8.1172,3.9375,9.8438
5.7031,8.1875,3.9766,9.7969
5.7891,8.1172,3.9609,9.8672
5.7344,8.1328,3.9609,9.9219
5.8438,8.1953,3.9844,9.8906
5.7578,8.1953,4.0312,9.8594
5.8828,8.2578,4.0156,9.8984
5.9062,8.2578,4.0938,9.9062
5.9219,8.3281,4.1328,10.0234
5.9219,8.2969,4.125,10.0078
5.9453,8.3438,4.2031,10.0234
6.0234,8.3594,4.2109,10.125
6.0391,8.3828,4.1641,10.0703
5.9844,8.4219,4.2266,10.0781
6.0781,8.3906,4.2031,10.0859
6.0547,8.4062,4.2734,10.1016
6.1484,8.4297,4.3047,10.1875
6.0625,8.4922,4.3203,10.2031
6.0938,8.5859,4.3438,10.25
6.1484,8.5781,4.3438,10.2031
6.2031,8.6484,4.3359,10.3047
6.2656,8.6328,4.4375,10.2891
6.25,8.5703,4.4609,10.2734
6.2578,8.6875,4.4766,10.375
6.2812,8.6719,4.5156,10.3828
6.2656,8.7188,4.5391,10.375
6.3125,8.7734,4.5391,10.4297
6.3672,8.7656,4.5859,10.4922
6.4297,8.75,4.5703,10.4766
6.3828,8.75,4.6094,10.4609
6.4375,8.8359,4.5781,10.4766
6.4141,8.8125,4.625,10.5312
6.4531,8.8359,4.6562,10.6328
6.5391,8.8828,4.7031,10.5781
6.4766,8.9766,4.6719,10.6406
6.5859,9.0078,4.7891,10.6016
6.5625,8.9531,4.7109,10.6406
6.6172,9.0469,4.8203,10.6875
6.6172,8.9922,4.7891,10.7578
6.6172,9.0547,4.8281,10.7031
6.6094,9.0078,4.8672,10.8281
6.6641,9.1562,4.9141,10.7969
6.7109,9.0781,4.9688,10.7969
6.7734,9.1953,4.9844,10.8594
6.7188,9.1562,5.0156,10.8359
6.7734,9.2188,5.0078,10.8438
6.7656,9.1953,4.9609,10.9453
6.8203,9.1953,5.0781,10.9219
6.9141,9.2812,5.1016,10.9844
6.8672,9.2578,5.0938,10.9688
6.8984,9.3281,5.0781,11.0078
6.9844,9.3672,5.0859,11.0938
6.9297,9.3203,5.1953,11.1172
6.9766,9.4219,5.125,11.0859
7.0469,9.4141,5.2188,11.125
7.0703,9.4922,5.1953,11.125
7.0547,9.4219,5.2422,11.1562
7.1016,9.5234,5.2188,11.2188
7.0938,9.4766,5.2734,11.2031
7.1797,9.5781,5.3594,11.1875
7.2109,9.5312,5.3828,11.2031
7.1641,9.5156,5.4141,11.25
7.1406,9.6328,5.3438,11.3203
7.2734,9.625,5.4766,11.2812
7.2578,9.6875,5.3906,11.3047
7.3203,9.625,5.5,11.4297
7.2578,9.6797,5.4453,11.4297
7.3828,9.6797,5.4688,11.3672
7.3438,9.7422,5.6016,11.4453
7.4297,9.8203,5.5078,11.5
7.4219,9.7812,5.6016,11.4844
7.4141,9.7578,5.6797,11.4766
7.4688,9.8984,5.6172,11.5938
7.4688,9.8672,5.6328,11.5312
7.4609,9.9375,5.7266,11.5781
7.5703,9.9453,5.6719,11.5547
7.5938,9.8906,5.7188,11.5859
7.5625,9.9141,5.7812,11.7188
7.5781,10.0234,5.8281,11.6641
7.6562,10.0312,5.8516,11.7188
7.6016,10.0156,5.8125,11.75
7.625,10.0938,5.8906,11.8047
7.625,10.1016,5.8281,11.7891
7.6641,10.0547,5.8516,11.7969
7.7266,10.1719,5.9297,11.8281
7.8047,10.1406,5.9219,11.8359
7.7656,10.1562,6.0156,11.8594
7.8594,10.2188,5.9844,11.9531
7.7734,10.2188,6.0781,11.9062
7.8906,10.2188,6.0078,12.0078
7.8828,10.2656,6.0859,11.9297
7.9453,10.2344,6.1406,12.0156
7.9688,10.3438,6.1406,12.0703
7.9766,10.3125,6.1719,12.0156
8.0,10.3984,6.2109,12.1328
7.9844,10.4062,6.1797,12.0547
8.0469,10.4297,6.1562,12.1562
8.1016,10.4688,6.25,12.1875
8.0469,10.4688,6.2188,12.1172
8.1016,10.4297,6.2266,12.2266
8.0703,10.4531,6.25,12.1562
8.1172,10.5,6.3281,12.2266
8.1016,10.5,6.3516,12.3125
8.2109,10.625,6.3359,12.3047
8.1953,10.6719,6.4219,12.3672
8.2734,10.6953,6.3906,12.3047
8.3047,10.625,6.4375,12.2969
8.2734,10.7031,6.4766,12.3438
8.2422,10.7109,6.5469,12.3672
8.2656,10.6797,6.4688,12.4766
8.3125,10.8125,6.5156,12.4609
8.3438,10.7422,6.625,12.4453
8.3906,10.8203,6.6484,12.4688
8.375,10.8672,6.5625,12.4609
8.5078,10.8594,6.6953,12.4844
8.4688,10.8516,6.6875,12.5234
8.5312,10.875,6.7578,12.6016
8.4688,10.9609,6.7812,12.6719
8.5391,11.0,6.6797,12.6719
8.5781,11.0,6.7031,12.6641
8.6328,11.0312,6.7812,12.7188
8.5938,10.9844,6.875,12.7344
8.6875,11.0469,6.8047,12.6953
8.6641,11.0078,6.8203,12.75
8.7266,11.0391,6.8594,12.7266
8.6562,11.0469,6.8906,12.7656
8.7969,11.1406,6.9531,12.875
8.6953,11.1641,7.0156,12.9062
8.7344,11.1875,7.0312,12.8516
8.7969,11.2578,6.9766,12.8516
8.7812,11.2344,7.0312,12.8984
8.8047,11.2891,7.0703,12.9453
8.8281,11.2656,7.0859,12.9141
8.8359,11.25,7.1094,13.0
8.9453,11.2656,7.1797,13.0469
8.9062,11.3984,7.1797,13.0234
8.9375,11.4297,7.1484,13.0938
8.9766,11.4062,7.2266,13.1562
9.0703,11.3906,7.2266,13.1172
9.0703,11.4609,7.2656,13.1484
9.0469,11.4453,7.2344,13.1719
9.0625,11.5,7.3125,13.1875
9.0625,11.4609,7.25,13.25
9.1328,11.5469,7.375,13.1875
9.1172,11.5625,7.3906,13.2891
9.1328,11.6016,7.4453,13.3359
9.2188,11.6094,7.4609,13.2656
9.1719,11.5703,7.4922,13.3047
9.2266,11.7109,7.4844,13.3984
9.2969,11.6875,7.4766,13.3359
9.3594,11.7031,7.5156,13.375
9.2656,11.7188,7.4766,13.4219
9.3359,11.75,7.5391,13.4766
9.3125,11.75,7.5625,13.5312
9.4375,11.7891,7.6484,13.5
9.4531,11.7578,7.6484,13.5703
9.4844,11.8125,7.6016,13.4844
9.4297,11.8594,7.6172,13.5469
9.4297,11.9297,7.7422,13.6094
9.4766,11.9062,7.7656,13.5781
9.5469,11.9453,7.6875,13.6484
9.5625,11.9219,7.7578,13.6719
9.5547,12.0391,7.8438,13.7266
9.6484,11.9766,7.7578,13.6719
9.5703,12.0234,7.8047,13.7031
9.6797,12.0234,7.875,13.7734
9.6484,12.0156,7.8516,13.7578
9.7266,12.1406,7.9062,13.8125
9.75,12.0781,7.9141,13.875
9.7891,12.1562,7.8984,13.8984
9.8203,12.1641,7.9297,13.875
9.8594,12.1406,7.9766,13.9375
9.7812,12.1875,8.0234,13.9375
9.8047,12.2109,8.0625,13.9531
9.8359,12.2344,8.0781,13.9141
9.8672,12.2891,8.0547,14.0234
9.9062,12.3047,8.1328,14.0312
9.9375,12.3359,8.1562,14.1016
9.9297,12.4141,8.1406,14.0
9.9219,12.3281,8.1562,14.0469
10.0078,12.3594,8.2656,14.1562
10.0625,12.4844,8.1953,14.0703
10.0859,12.4453,8.2734,14.1875
10.0781,12.4219,8.2812,14.2109
10.1484,12.5625,8.2891,14.1953
10.1328,12.4844,8.3359,14.1719
10.1016,12.5469,8.4062,14.2266
10.1953,12.5391,8.4141,14.2344
10.1484,12.5938,8.375,14.3047
10.1875,12.5703,8.4453,14.2656
10.2109,12.6016,8.4688,14.3047
10.2188,12.6641,8.4844,14.3047
10.3359,12.6797,8.4688,14.3672
10.25,12.6719,8.5,14.4219
10.375,12.7188,8.5547,14.4219
10.375,12.6953,8.5859,14.5078
10.4219,12.8281,8.5547,14.4922
10.4375,12.7422,8.6328,14.4688
10.4062,12.8125,8.5703,14.4766
10.3906,12.8047,8.6406,14.6094
10.4219,12.8828,8.6953,14.5234
10.5469,12.8672,8.6875,14.625
10.5391,12.9141,8.7344,14.6094
10.4922,12.9844,8.8047,14.5859
10.5312,12.9844,8.7266,14.7188
10.5625,12.9297,8.75,14.7422
10.6016,12.9766,8.8438,14.6641
10.625,13.0703,8.8594,14.6875
10.6875,13.125,8.9141,14.7891
10.6719,13.0469,8.8828,14.8359
10.6641,13.1094,8.8438,14.7891
10.7344,13.0703,8.9609,14.8125
10.7656,13.1016,8.8906,14.8672
10.8359,13.2109,8.9297,14.9141
10.7578,13.2422,8.9766,14.8438
10.7734,13.2422,9.0156,14.9766
10.8281,13.2891,9.0469,15.0078
10.8203,13.2812,9.1016,15.0078
10.8359,13.2812,9.0859,14.9922
10.9062,13.2969,9.0938,15.0625
10.9688,13.3906,9.1094,15.0078
10.9219,13.375,9.1797,15.125
10.9766,13.4219,9.2188,15.0234
10.9453,13.4609,9.1953,15.1094
10.9922,13.375,9.2422,15.1641
11.0859,13.3906,9.2422,15.1562
11.0781,13.5156,9.3203,15.1953
11.0781,13.5469,9.3125,15.2188
11.1016,13.5312,9.3672,15.1953
11.1953,13.5703,9.2969,15.25
11.2031,13.6094,9.4297,15.2422
11.2422,13.5391,9.3516,15.3125
11.2266,13.6328,9.4219,15.3125
11.2969,13.6484,9.4609,15.375
11.25,13.6797,9.4219,15.4141
11.3438,13.7109,9.4922,15.3828
11.3594,13.7188,9.4688,15.4609
11.3594,13.6797,9.5078,15.3984
11.3359,13.7812,9.5859,15.4062
11.3984,13.7734,9.5781,15.5391
11.4297,13.7578,9.6406,15.5625
11.3828,13.8359,9.5703,15.5312
11.3984,13.7969,9.625,15.4922
11.4219,13.9062,9.625,15.5312
11.4688,13.8828,9.6641,15.6016
11.5547,13.9141,9.7109,15.625
11.5391,13.8906,9.7266,15.5938
11.6016,13.9922,9.8203,15.6797
11.5547,13.9531,9.7891,15.7109
11.5859,14.0156,9.7891,15.7656
11.6719,14.0078,9.8516,15.6797
11.6641,14.1094,9.8047,15.7031
11.6719,14.0547,9.9062,15.8203
11.6562,14.0469,9.8906,15.8359
11.6562,14.1328,9.8672,15.8672
11.7656,14.1094,10.0,15.8359
11.8281,14.2188,9.9219,15.8828
11.7891,14.125,9.9688,15.8906
11.8125,14.2734,9.9609,15.9141
11.8438,14.2422,10.0547,15.875
11.875,14.2344,10.0078,15.9453
11.8516,14.3281,10.0781,16.0
11.8906,14.3516,10.125,15.9453
11.9141,14.2812,10.1719,15.9922
12.0078,14.375,10.1094,16.0781
12.0,14.3281,10.1797,16.0234
12.0312,14.3594,10.25,16.0312
11.9766,14.375,10.2031,16.1016
12.0547,14.4297,10.2109,16.1875
12.0,14.5234,10.2812,16.1875
12.1328,14.5156,10.3359,16.2109
12.0469,14.5391,10.3672,16.1953
12.1172,14.5,10.3594,16.2109
12.2031,14.5625,10.3438,16.2031
12.1953,14.5859,10.3125,16.3125
12.1875,14.625,10.3594,16.25
12.1953,14.6562,10.4766,16.3516
12.1953,14.6328,10.4531,16.3125
12.2266,14.7266,10.4766,16.4141
12.2656,14.6641,10.4688,16.3281
12.2969,14.6484,10.5703,16.3594
12.375,14.7422,10.5312,16.4453
12.3906,14.7656,10.5859,16.4219
12.4375,14.8047,10.5703,16.5
12.3828,14.75,10.6562,16.4922
12.3828,14.8203,10.6328,16.5156
12.4453,14.8438,10.6328,16.5625
12.4766,14.8438,10.6953,16.6172
12.4531,14.9297,10.7422,16.5859
12.5625,14.875,10.7031,16.625
12.5938,14.9062,10.7578,16.5781
12.5781,14.9453,10.8047,16.6641
12.5312,15.0156,10.7891,16.7266
12.5703,15.0234,10.8047,16.7422
12.6719,14.9609,10.8516,16.6953
12.6172,15.0,10.875,16.75
12.625,15.0469,10.875,16.8203
12.7109,15.0703,10.9297,16.8047
12.6719,15.0703,10.8672,16.7812
12.7344,15.1562,10.9297,16.875
12.7969,15.1016,10.9453,16.8281
12.7344,15.1484,11.0391,16.8203
12.7422,15.2109,11.0,16.9297
12.8281,15.2031,10.9844,16.8984
12.8438,15.2109,11.0547,16.9844
12.8984,15.2266,11.0625,16.9219
12.8906,15.2812,11.125,17.0
12.8516,15.2656,11.1719,16.9609
12.8984,15.3594,11.1797,17.0938
12.9688,15.3516,11.1016,17.0625
12.9219,15.3906,11.125,17.1328
12.9531,15.3906,11.25,17.1562
13.0859,15.4531,11.2891,17.0859
13.0781,15.4609,11.3047,17.1094
13.1328,15.5234,11.2812,17.2109
13.0703,15.4531,11.3203,17.1328
13.1562,15.5234,11.2656,17.2422
13.1562,15.5391,11.375,17.2578
13.1953,15.5859,11.3359,17.1953
13.2031,15.5781,11.4141,17.2812
13.1797,15.6406,11.3828,17.3125
13.2578,15.6328,11.3984,17.2812
13.2188,15.6797,11.4453,17.2969
13.2656,15.7266,11.5156,17.3828
13.2344,15.7109,11.5391,17.3906
13.3203,15.75,11.4766,17.4766
13.2734,15.6719,11.5938,17.4375
13.3594,15.6953,11.5938,17.3984
13.3906,15.75,11.5391,17.4531
13.4219,15.8047,11.5391,17.4531
13.3906,15.7656,11.6328,17.5156
13.4531,15.8828,11.6094,17.5781
13.4062,15.8438,11.6953,17.5703
13.4375,15.8828,11.6484,17.5625
13.5234,15.9609,11.6953,17.6641
13.5,15.9453,11.7656,17.5859
13.5625,15.9844,11.7188,17.6875
13.5156,16.0156,11.7188,17.6562
13.6172,15.9609,11.8594,17.7109
13.6406,15.9922,11.7578,17.7812
13.5859,16.1016,11.8828,17.7734
13.6562,16.0234,11.8672,17.7188
13.6641,16.1172,11.9375,17.8359
13.7422,16.0469,11.8672,17.7891
13.7031,16.1172,11.9766,17.8594
13.7031,16.1953,11.9922,17.9141
13.7344,16.1641,11.9375,17.9219
13.7734,16.2344,12.0391,17.9453
13.8047,16.2812,12.0547,17.9062
13.8984,16.2891,12.0,17.9062
13.875,16.2344,12.0625,18.0234
13.8906,16.2266,12.0625,18.0156
13.9375,16.3047,12.0938,17.9453
13.9297,16.3672,12.1172,18.0781
13.9297,16.3203,12.1562,18.0859
13.9609,16.3984,12.2031,18.1016
14.0078,16.4297,12.2422,18.0625
13.9844,16.3516,12.1797,18.1641
13.9922,16.4453,12.1875,18.1953
14.0156,16.3984,12.2656,18.1172
14.0156,16.5,12.2578,18.125
14.0781,16.5469,12.3516,18.2031
14.0781,16.5781,12.3125,18.1953
14.0938,16.4844,12.3594,18.1953
14.1875,16.5781,12.3125,18.3047
14.1641,16.5391,12.3438,18.3047
14.2656,16.6562,12.4375,18.2578
14.2422,16.6094,12.3984,18.3359
14.2891,16.6406,12.4922,18.3984
14.2266,16.7344,12.4766,18.4297
14.3516,16.6328,12.4375,18.4531
14.2656,16.7578,12.5156,18.4453
14.3906,16.7969,12.5,18.4766
14.3672,16.7969,12.5703,18.4922
14.3281,16.7188,12.5391,18.5
14.3828,16.8125,12.5547,18.4453
14.4453,16.7969,12.6641,18.5469
14.4609,16.8828,12.6875,18.5625
14.4141,16.8984,12.6172,18.5859
14.4453,16.9297,12.7266,18.6094
14.4922,16.8516,12.7188,18.5469
14.5625,16.8672,12.75,18.6719
14.5,16.8984,12.7109,18.6328
14.5547,17.0156,12.7109,18.625
14.5469,16.9766,12.8047,18.6562
14.6562,17.0547,12.7969,18.6641
14.6094,17.0234,12.8047,18.7891
14.6875,17.0859,12.875,18.75
14.6172,17.1016,12.9375,18.7266
14.7578,17.1406,12.9219,18.8516
14.7812,17.1094,12.9531,18.7812
14.7656,17.1641,12.9609,18.8125
14.8047,17.125,12.9844,18.8359
14.7656,17.1484,12.9297,18.9141
14.8438,17.1641,12.9844,18.9453
14.8047,17.2812,13.0469,18.9922
14.8984,17.3125,13.0469,18.8984
14.8438,17.2188,13.1016,19.0234
14.9297,17.25,13.1328,18.9453
14.9141,17.3516,13.1562,19.0
14.9922,17.2969,13.1406,19.0938
14.9062,17.4062,13.1172,19.0781
15.0078,17.4297,13.2266,19.0859
14.9766,17.4297,13.2344,19.0391
15.0078,17.3906,13.2578,19.1797
15.0469,17.4766,13.1797,19.1484
15.0938,17.4141,13.2734,19.1719
15.0234,17.5312,13.3203,19.1484
15.1562,17.5547,13.3438,19.2109
15.1875,17.5312,13.3047,19.1875
15.0938,17.4844,13.3281,19.1953
15.1484,17.5547,13.3984,19.2969
15.1797,17.6172,13.3438,19.3281
15.2578,17.5781,13.375,19.3203
15.1719,17.5703,13.4062,19.3281
15.2578,17.6172,13.5078,19.3125
15.3281,17.7188,13.4609,19.3281
15.3047,17.6719,13.4453,19.4297
15.3516,17.6797,13.5156,19.4219
15.3828,17.7812,13.4844,19.4609
15.4141,17.7109,13.5469,19.4844
15.3281,17.7422,13.5469,19.4531
15.3359,17.8281,13.5547,19.5078
15.4688,17.8203,13.6641,19.4844
15.5,17.8203,13.5781,19.4844
15.4062,17.8672,13.6484,19.6172
15.5156,17.8672,13.6328,19.5312
15.5469,17.8828,13.6484,19.5703
15.5078,17.8672,13.7109,19.6172
15.5625,17.9375,13.7109,19.625
15.5781,17.8984,13.8125,19.6406
15.5938,17.9609,13.7266,19.7031
15.5859,17.9922,13.8672,19.7344
15.5703,18.0156,13.8047,19.7344
15.6016,18.0938,13.8438,19.7734
15.6719,18.0156,13.9062,19.8047
15.6797,18.1328,13.8438,19.8125
15.7188,18.125,13.9688,19.8672
15.6875,18.0859,13.9453,19.7734
15.7109,18.1172,13.9844,19.7969
15.7891,18.2266,14.0078,19.9219
15.7266,18.2188,14.0156,19.8359
15.8594,18.2188,14.0312,19.9219
15.8438,18.2266,14.0312,19.9297
15.9141,18.2422,14.0078,19.9141
15.8125,18.3281,14.0781,19.9375
15.9219,18.3047,14.0781,19.9531
15.8594,18.3125,14.125,19.9922
15.9453,18.375,14.1094,20.0859
15.9922,18.3203,14.0938,20.0312
16.0156,18.3125,14.1953,20.0469
16.0469,18.4375,14.1719,20.125
15.9844,18.4609,14.2734,20.1016
16.0547,18.4219,14.2656,20.1328
16.1172,18.3984,14.2422,20.1484
16.0391,18.4844,14.3281,20.2266
16.1094,18.5391,14.3125,20.2344
